"link_produk","judul_produk","harga","potongan_harga","flex-none src","rating","terjual","jenis","inline src","kota"
"https://shopee.co.id/POCO-F7-5G-12-512GB-Snapdragon-8s-Gen-4-6.83-1.5K-120Hz-AMOLED-50MP-camera-OIS-Garansi-Resmi-i.195238438.43456525748?extraParams=%7B%22display_model_id%22%3A295547996441%2C%22model_selection_logic%22%3A3%7D&sp_atk=0e4f8977-0172-4cb2-b259-426bf3288e6f&xptdk=0e4f8977-0172-4cb2-b259-426bf3288e6f","POCO F7 5G 12/512GB | Snapdragon 8s Gen 4 | 6.83"" 1.5K 120Hz AMOLED | 50MP camera OIS Garansi Resmi","6.449.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","165 Terjual","Besok","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Denpasar"
"https://shopee.co.id/Poco-C71-4-128-garansi-resmi-i.1579672088.28488736210?extraParams=%7B%22display_model_id%22%3A345580018497%2C%22model_selection_logic%22%3A3%7D&sp_atk=340627c7-3a78-4ee5-b717-f8c5872254a5&xptdk=340627c7-3a78-4ee5-b717-f8c5872254a5","Poco C71 4/128 garansi resmi","1.450.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","47 Terjual","2-3 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Kab. Bojonegoro"
"https://shopee.co.id/Poco-F7-5G-12-512-Garansi-Resmi-Original-100--i.174706429.40808396436?extraParams=%7B%22display_model_id%22%3A275708089037%2C%22model_selection_logic%22%3A3%7D&sp_atk=97d453b2-3a02-4268-9f4f-a353011eeace&xptdk=97d453b2-3a02-4268-9f4f-a353011eeace","Poco F7 5G 12/512 Garansi Resmi Original 100%","5.999.000","-10%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","13 Terjual","Hari ini","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Surabaya"
"https://shopee.co.id/11-PROMAX-64GB-256GB-512GB-Second-Like-New-Original-Bergaransi-i.402809779.26185265171?extraParams=%7B%22display_model_id%22%3A157824307173%2C%22model_selection_logic%22%3A3%7D&sp_atk=2c3698e7-fdc4-447f-b9bb-f8c994f591e8&xptdk=2c3698e7-fdc4-447f-b9bb-f8c994f591e8","11 PROMAX 64GB/256GB/512GB Second Like New Original Bergaransi","3.525.000","-27%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.6","221 Terjual","2-3 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Semarang"
"https://shopee.co.id/Samsung-A07-8-256-Garansi-Resmi-Indonesia-Baru-i.211675125.24265322846?extraParams=%7B%22display_model_id%22%3A276436377860%2C%22model_selection_logic%22%3A3%7D&sp_atk=3d1c4a5c-28a8-4602-aec4-fa455690f159&xptdk=3d1c4a5c-28a8-4602-aec4-fa455690f159","Samsung A07 8/256 Garansi Resmi Indonesia Baru","2.399.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","21 Terjual","2-3 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Surabaya"
"https://shopee.co.id/Handphone-Murah-Second-Original-100-Android-i.33562338.23000437187?extraParams=%7B%22display_model_id%22%3A182759577358%2C%22model_selection_logic%22%3A3%7D&sp_atk=32995d1b-48de-40b8-895b-78317b88800a&xptdk=32995d1b-48de-40b8-895b-78317b88800a","Handphone Murah Second Original 100% Android","355.555","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.0","1RB+ Terjual","Besok","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Kab. Sleman"
"https://shopee.co.id/12-PROMAX-128GB-256GB-512GB-Second-Like-New-Original-Bergaransi-i.402809779.12920213282?extraParams=%7B%22display_model_id%22%3A253319294575%2C%22model_selection_logic%22%3A3%7D&sp_atk=5a71516c-2231-4165-b33e-ba80b83457bc&xptdk=5a71516c-2231-4165-b33e-ba80b83457bc","12 PROMAX 128GB/256GB/512GB Second Like New Original Bergaransi","6.325.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.6","123 Terjual","Besok","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Semarang"
"https://shopee.co.id/HPV15-RAM-8-256-GB-6.53-INCHI-GARANSI-i.162011591.7959418404?extraParams=%7B%22display_model_id%22%3A164666549496%2C%22model_selection_logic%22%3A3%7D&sp_atk=c228e897-21cf-4d89-ae04-ded1c805de26&xptdk=c228e897-21cf-4d89-ae04-ded1c805de26","HPV15 RAM 8 /256 GB 6.53 INCHI GARANSI","1.109.999","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.5","943 Terjual","Besok","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Pekanbaru"
"https://shopee.co.id/INFINIX-SMART-10-RAM-4-ROM-128GB-GARANSI-RESMI-INFINIX-i.244680460.42457702204?extraParams=%7B%22display_model_id%22%3A380624524877%2C%22model_selection_logic%22%3A3%7D&sp_atk=8aa415f9-f126-40aa-a4c5-be203fe98948&xptdk=8aa415f9-f126-40aa-a4c5-be203fe98948","INFINIX SMART 10 RAM 4/ROM 128GB GARANSI RESMI INFINIX","1.350.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","7 Terjual","2-3 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Surabaya"
"https://shopee.co.id/Samsung-Galaxy-A54-5G-256Gb-SEIN-original-Termurah-i.1418109676.27624728043?extraParams=%7B%22display_model_id%22%3A118578533449%2C%22model_selection_logic%22%3A3%7D&sp_atk=2273b593-1ad0-4b3b-894e-f32d113b81cf&xptdk=2273b593-1ad0-4b3b-894e-f32d113b81cf","Samsung Galaxy A54 5G 256Gb SEIN original Termurah","3.289.999","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.8","20 Terjual","2-4 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Bandung"
"https://shopee.co.id/Samsung-Galaxy-S25-FE-8-512-8-256-GB-Exynos-2400-Android-Galaxy-AI-4900-mAh-Garansi-Resmi-i.40255164.24336852656?extraParams=%7B%22display_model_id%22%3A128211402848%2C%22model_selection_logic%22%3A3%7D&sp_atk=9f5ff102-e112-4e99-a366-3a4b333e53bf&xptdk=9f5ff102-e112-4e99-a366-3a4b333e53bf","Samsung Galaxy S25 FE 8/512 8/256 GB Exynos 2400 Android Galaxy AI 4900 mAh Garansi Resmi","10.099.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","3 Terjual","Besok","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Kab. Sleman"
"https://shopee.co.id/Xiaomi-Redmi-Note-15-(6-128-GB)-(8-128-GB)-(8-256-GB)-Baterai-besar-6000mAh-Kaca-layar-dengan-daya-tahan-tinggi-IP64-Ketahanan-debu-dan-air-Kamera-super-jernih-108MP-Layar-AMOLED-FHD-6-77-NFC-Xiaomi-Official-Store--i.51925611.43864504862?extraParams=%7B%22display_model_id%22%3A330487702260%2C%22model_selection_logic%22%3A3%7D&sp_atk=32b6c8f3-d68f-48cc-9436-d2a0288b5468&xptdk=32b6c8f3-d68f-48cc-9436-d2a0288b5468","Xiaomi Redmi Note 15 (6/128 GB) (8/128 GB) (8/256 GB) | Baterai besar 6000mAh | Kaca layar dengan daya tahan tinggi | IP64 Ketahanan debu dan air | Kamera super jernih 108MP | Layar AMOLED FHD+ 6,77"" | NFC [Xiaomi Official Store]","2.599.000","-4%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","10RB+ Terjual","2-3 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Kab. Tangerang"
"https://shopee.co.id/SEIN-Samsung-Galaxy-Note-20-Ultra-5G-12-512GB-Note-10-Plus-8-256GB-Second-Fullset-Original-Resmi-i.510454339.25556417639?extraParams=%7B%22display_model_id%22%3A255890401555%2C%22model_selection_logic%22%3A3%7D&sp_atk=6281c597-8b52-4293-a5a6-ef2fd89e2493&xptdk=6281c597-8b52-4293-a5a6-ef2fd89e2493","SEIN Samsung Galaxy Note 20 Ultra 5G 12/512GB | Note 10+ Plus 8/256GB Second Fullset Original Resmi","2.349.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.7","786 Terjual","3-4 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Tangerang Selatan"
"https://shopee.co.id/TECNO-SPARK-30C-8GB-256GB-BERGARANSI-RESMI-i.269182642.27875678063?extraParams=%7B%22display_model_id%22%3A205784017015%2C%22model_selection_logic%22%3A3%7D&sp_atk=e1559fe8-a93b-4070-8da0-11bd1cd5d82b&xptdk=e1559fe8-a93b-4070-8da0-11bd1cd5d82b","TECNO SPARK 30C 8GB 256GB BERGARANSI RESMI","1.319.000","","","","","Besok","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Jakarta Pusat"
"https://shopee.co.id/iTel-P65-Ram-8-Rom-128GB-i.433115955.27833381959?extraParams=%7B%22display_model_id%22%3A237680930327%2C%22model_selection_logic%22%3A3%7D&sp_atk=9b692087-503e-47af-b97c-7dab0f64af69&xptdk=9b692087-503e-47af-b97c-7dab0f64af69","iTel P65 Ram 8 Rom 128GB","1.740.592","-8%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","8 Terjual","4 jam","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Surabaya"
"https://shopee.co.id/Samsung-Galaxy-S25-12-256Gb-12-512Gb-Garansi-Resmi-Sein--i.136745204.28028060716?extraParams=%7B%22display_model_id%22%3A252769946065%2C%22model_selection_logic%22%3A3%7D&sp_atk=7de3e9b3-c445-4619-bb16-26f28beb5c38&xptdk=7de3e9b3-c445-4619-bb16-26f28beb5c38","Samsung Galaxy S25 12/256Gb  & 12/512Gb [Garansi Resmi Sein]","14.499.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","21 Terjual","Besok","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Kab. Badung"
"https://shopee.co.id/IPHONE-12-64GB-128GB-256GB-SECOND-ORIGINAL-FULLSET-i.1590478184.43809125215?extraParams=%7B%22display_model_id%22%3A260763641306%2C%22model_selection_logic%22%3A3%7D&sp_atk=bf0f9700-942f-4f21-9c71-03c6f7d848e4&xptdk=bf0f9700-942f-4f21-9c71-03c6f7d848e4","IPHONE 12 64GB 128GB 256GB SECOND ORIGINAL FULLSET","3.400.000","-6%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.8","259 Terjual","3-5 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Jakarta Utara"
"https://shopee.co.id/Itel-P40-Ram-4-64GB-Ram-4-128GB(Second)-i.288677122.24467227780?extraParams=%7B%22display_model_id%22%3A232567602703%2C%22model_selection_logic%22%3A3%7D&sp_atk=08c0ed86-39c1-4f66-abf5-b1da6f91b97b&xptdk=08c0ed86-39c1-4f66-abf5-b1da6f91b97b","Itel P40 Ram 4/64GB | Ram 4/128GB(Second)","1.299.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.3","9 Terjual","4 jam","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Surabaya"
"https://shopee.co.id/HONOR-400-5G-12-512-GB-GARANSI-RESMI-HONOR-INDONESIA-TERMURAH-i.91322698.43506523998?extraParams=%7B%22display_model_id%22%3A305548759746%2C%22model_selection_logic%22%3A3%7D&sp_atk=9f66b144-9a3c-43d6-9e61-d40cf49a7d31&xptdk=9f66b144-9a3c-43d6-9e61-d40cf49a7d31","HONOR 400 5G 12/512 GB GARANSI RESMI HONOR INDONESIA TERMURAH","7.099.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","22 Terjual","Hari ini","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Surabaya"
"https://shopee.co.id/Poco-F7-Pro-12GB-512GB-Snapdragon-8-Gen-3-i.60878004.26088685011?extraParams=%7B%22display_model_id%22%3A305699244442%2C%22model_selection_logic%22%3A3%7D&sp_atk=08a5ec55-e4e2-44e5-ac77-e0f70f5f668b&xptdk=08a5ec55-e4e2-44e5-ac77-e0f70f5f668b","Poco F7 Pro 12GB/512GB Snapdragon 8 Gen 3","8.999.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","21 Terjual","2-5 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Samarinda"
"https://shopee.co.id/SAMSUNG-A55-5G-RAM-8-256GB-NEW-100-ORIGINAL-FREE-ADAPTOR-25W-i.243507975.27312187274?extraParams=%7B%22display_model_id%22%3A246786976968%2C%22model_selection_logic%22%3A3%7D&sp_atk=b78d4c53-f873-468e-b67c-e0165dd46176&xptdk=b78d4c53-f873-468e-b67c-e0165dd46176","SAMSUNG A55 5G RAM 8/256GB NEW 100% ORIGINAL FREE ADAPTOR 25W","6.494.000","-1%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.7","313 Terjual","Besok","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Surabaya"
"https://shopee.co.id/ITEL-A90-Ram-4-64-GB-4-128-GB-4-256-Garansi-Resmi-i.228771622.40451299088?extraParams=%7B%22display_model_id%22%3A237826306592%2C%22model_selection_logic%22%3A3%7D&sp_atk=3c7cdd86-2fdd-453f-a381-2bddb48c90de&xptdk=3c7cdd86-2fdd-453f-a381-2bddb48c90de","ITEL A90 Ram 4/64 GB, 4/128 GB,4/256 Garansi Resmi","1.498.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","6 Terjual","2-3 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Tangerang"
"https://shopee.co.id/Samsung-Z-FOLD-6-12-512GB-12-256GB-SEIN-MULUS-TERAWAT-i.309409025.25040839340?extraParams=%7B%22display_model_id%22%3A260876987024%2C%22model_selection_logic%22%3A3%7D&sp_atk=dfb2a884-b588-4855-a9e1-5f4702396961&xptdk=dfb2a884-b588-4855-a9e1-5f4702396961","Samsung Z FOLD 6 12/512GB // 12/256GB SEIN MULUS TERAWAT","13.999.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","19 Terjual","Besok","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Kab. Sidoarjo"
"https://shopee.co.id/SAMSUNG-A55-5G-RAM-8-256GB-NEW-100-ORIGINAL-FREE-ADAPTOR-25W-i.243507975.27312187274?extraParams=%7B%22display_model_id%22%3A246786976968%2C%22model_selection_logic%22%3A3%7D&sp_atk=a233d6b0-c19a-4d5c-a130-086ee24486da&xptdk=a233d6b0-c19a-4d5c-a130-086ee24486da","SAMSUNG A55 5G RAM 8/256GB NEW 100% ORIGINAL FREE ADAPTOR 25W","6.494.000","-1%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.7","313 Terjual","Besok","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Surabaya"
"https://shopee.co.id/Samsung-Z-FOLD-6-12-512GB-12-256GB-SEIN-MULUS-TERAWAT-i.309409025.25040839340?extraParams=%7B%22display_model_id%22%3A260876987024%2C%22model_selection_logic%22%3A3%7D&sp_atk=c9c6b93f-61d3-4a40-8a26-57f77cccfe87&xptdk=c9c6b93f-61d3-4a40-8a26-57f77cccfe87","Samsung Z FOLD 6 12/512GB // 12/256GB SEIN MULUS TERAWAT","13.999.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","19 Terjual","Besok","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Kab. Sidoarjo"
"https://shopee.co.id/Samsung-z-flip6-z-flip-6-ram-12-512gb-ram-12-256gb-zflip6-z-flip6-garansi-resmi-i.103801415.28807345680?extraParams=%7B%22display_model_id%22%3A281291668444%2C%22model_selection_logic%22%3A3%7D&sp_atk=dd669a75-1938-432f-979b-dc1dd4e51491&xptdk=dd669a75-1938-432f-979b-dc1dd4e51491","Samsung z flip6 z flip 6 ram 12/512gb ram 12/256gb zflip6 z flip6 garansi resmi","10.298.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.8","62 Terjual","2-4 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Tangerang"
"https://shopee.co.id/POCO-F6-NEW-RAM-8-12-INTERNAL-256-512-GARANSI-RESMI-INDONESIA-i.1217763119.29004815410?extraParams=%7B%22display_model_id%22%3A128997069688%2C%22model_selection_logic%22%3A3%7D&sp_atk=96e0aa6a-3b2a-4f50-848d-f4e56da16943&xptdk=96e0aa6a-3b2a-4f50-848d-f4e56da16943","POCO F6 NEW RAM 8/12 INTERNAL 256/512 GARANSI RESMI INDONESIA","4.395.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","21 Terjual","< 2 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Surabaya"
"https://shopee.co.id/iPhone-14-128GB-256GB-512GB-Bergaransi-Resmi-1-Tahun-i.350634382.19494172426?extraParams=%7B%22display_model_id%22%3A380507460572%2C%22model_selection_logic%22%3A3%7D&sp_atk=04f32c68-1ace-43e5-b660-586f994e22c2&xptdk=04f32c68-1ace-43e5-b660-586f994e22c2","iPhone 14  128GB 256GB 512GB Bergaransi  Resmi 1 Tahun","9.199.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","2 Terjual","2-6 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Kab. Gianyar"
"https://shopee.co.id/iPhone-11-128GB-64GB-Original-Ex-Inter-Cod-Warna-Putih-i.290729033.29033918723?extraParams=%7B%22display_model_id%22%3A186187289150%2C%22model_selection_logic%22%3A3%7D&sp_atk=2c3870f8-d110-4fc1-9a14-0c841a9c7e99&xptdk=2c3870f8-d110-4fc1-9a14-0c841a9c7e99","iPhone 11 128GB/64GB Original Ex Inter Cod Warna Putih","6.300.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","23 Terjual","Besok","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Jakarta Barat"
"https://shopee.co.id/iqoo-z9x-8-128-8-256-dan-12-256-new-resmi-bnib-segel-ori-pabrik-i.166233643.16939496800?extraParams=%7B%22display_model_id%22%3A158653437943%2C%22model_selection_logic%22%3A3%7D&sp_atk=0cba483a-aafb-45dc-aa95-c2e478ecb09b&xptdk=0cba483a-aafb-45dc-aa95-c2e478ecb09b","iqoo z9x 8/128 ,8/256 dan 12/256 new resmi bnib segel ori pabrik","2.850.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","7 Terjual","2-3 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Kab. Sukoharjo"
"https://shopee.co.id/(cod)-Nokia-7-hitam-4G-LTE-NFC-4GB-64GB-16MP-5MP-bouns-handphone-nokia-android-garansi-indonesia-pk-vivo-i.787872171.19247399358?extraParams=%7B%22display_model_id%22%3A39082142549%2C%22model_selection_logic%22%3A3%7D&sp_atk=3ff5054e-c026-4a29-841c-16721c0e89bf&xptdk=3ff5054e-c026-4a29-841c-16721c0e89bf","(cod) Nokia 7  hitam  4G-LTE /NFC/4GB+64GB/16MP+5MP/bouns / handphone nokia android /garansi indonesia pk vivo","889.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.4","370 Terjual","3-4 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Tangerang"
"https://shopee.co.id/SMARTPHONE-13-BRAND-NEW-GARANSI-RESMI-12-BULAN-i.165230265.27182399119?extraParams=%7B%22display_model_id%22%3A218395270696%2C%22model_selection_logic%22%3A3%7D&sp_atk=6868d9eb-39d6-4ac4-9476-7ebe689d2185&xptdk=6868d9eb-39d6-4ac4-9476-7ebe689d2185","SMARTPHONE 13 BRAND NEW GARANSI RESMI 12 BULAN","8.750.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","47 Terjual","2-3 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Kab. Sleman"
"https://shopee.co.id/Realme-C17-6-256-C11-Second-Fullset-Ori-i.224682669.19343830547?extraParams=%7B%22display_model_id%22%3A184286889623%2C%22model_selection_logic%22%3A3%7D&sp_atk=71167346-e172-4ea6-bbb5-29bf98ca4a99&xptdk=71167346-e172-4ea6-bbb5-29bf98ca4a99","Realme C17 6/256 & C11 Second Fullset Ori","900.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.8","28 Terjual","Besok","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Kab. Banyumas"
"https://shopee.co.id/HP-HANDPHONE-EVERCROSS-XTREAM-1-S45-RAM-1-8-GB-DUAL-SIM-4G-i.1094687280.28935030922?extraParams=%7B%22display_model_id%22%3A243304586882%2C%22model_selection_logic%22%3A3%7D&sp_atk=b40c4828-c87a-43d8-b6f4-9ee7dd0a109e&xptdk=b40c4828-c87a-43d8-b6f4-9ee7dd0a109e","HP HANDPHONE EVERCROSS XTREAM 1 S45 RAM 1/8 GB DUAL SIM 4G","649.000","","","","2 Terjual","3-6 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Denpasar"
"https://shopee.co.id/Iphone-12-64-128-256GB-Second-Bergaransi-i.303514324.23382148061?extraParams=%7B%22display_model_id%22%3A176949006985%2C%22model_selection_logic%22%3A3%7D&sp_atk=5a7dc5b2-33bb-4137-b75f-1701c65e5561&xptdk=5a7dc5b2-33bb-4137-b75f-1701c65e5561","Iphone 12 64/128/256GB Second Bergaransi","5.049.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","15 Terjual","2-5 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Denpasar"
